product_name,brand,customer_name,verified_purchase,rating,customer_review,helpful_votes,review_date,total_votes,review_length
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Ray,True,5,I like the product. Over the product is an outstanding product in the price range but since it doesn't work with network coverage such as straight talk make it difficult to appeal the general public.,2.0,28-11-2019,4.0,199
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Gisselle Garcia,True,5,"Best phone for this price. I advised my girl to buy this phone because I heard good things about it and it turned out eaven better than what people say the screen quality is good and once you get used to it it looks eaven better best phone you are going to find for this price, go for it works in the US great.",1.0,29-11-2019,3.0,310
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,walter r.,True,5,"xiaomi mi a3. Excelente servicio de entrega de Amazon, vendedor impecable, el producto supero las expectativas, la pantalla tan cuestionada es de buena calidad y se ve perfecto, producto recomendable, la batería dándole un uso normal, hasta 48 hs, de duración. en resumen Muy Conforme con la compra.",1.0,01-12-2019,3.0,299
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Andrew,True,5,Premium. Minus an NFC chip this feels like a flagship phone. The 720 screen has not been an issue. Android one is perfect for my needs. The battery lasts all day!,0.0,11-12-2019,2.0,162
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Obasanjo festus Adeola,True,5,Good product. Good,2.0,08-11-2019,4.0,18
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,nicanor,True,5,The camera. Love this phone,2.0,12-12-2019,4.0,27
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,chimaraoke,True,1,too slow when in use. The phone is always hanging when in use,0.0,27-11-2019,2.0,61
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,CARLOS,True,5,"EXCELENTISIMO. UNA INVERSION EXCELENTE Y POR EL PRECIO SUPER BIEN. DESCARGA E INSTALA APLICACIONES COMO UN RAYO, DE VERDAD MUY BUEN EQUIPO BUEN SONIDO EN GENERAL CUPER CONTENTO, MUY HERMOSO EL DISEÑO EN BLANCO",0.0,04-12-2019,2.0,209
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Joseph F.,True,5,I recommend this. Thank you so much this phone is the best phone I've ever had. I compared it to my other phone it is the best one. I really like the camera and the in-display fingerprint. I recommend this to you guys,0.0,17-12-2019,2.0,217
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Ricardo Napp,True,5,Excellent. Excellent,0.0,17-11-2019,2.0,20
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,MOHAMMED MOZAMMEL HAQUE,True,5,Coolest phone I ever seen. Coolest phone I ever seen,1.0,19-11-2019,3.0,52
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,MANUEL YANES,True,5,"Todo perfecto. Recibí el telefono varios dias despues. Alguien en donde vivo lo habia tomado y lo daba como perdido, pero el dispositivo esta en perfecto estado. Todo bien",0.0,16-10-2019,2.0,171
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,SEBASTIAN,True,5,Excelente. Me agrada,1.0,20-09-2019,3.0,20
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Wilfredo Gonzalez,True,5,Great product. excellent cellphone. very fast delivery,0.0,06-12-2019,2.0,54
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Leia Santos,True,5,"Perfect. He's wonderful, too bad we can't activate the phone line.",0.0,19-12-2019,2.0,66
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,roderick,True,5,Excelente producto calidad y precio. Buen teléfono no hay quejas. Destaca su cámara y es bastante rápido,0.0,19-11-2019,2.0,104
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Andrés Espinosa,True,3,No lleno expectativas. La calidad en la pantalla extropea la experiencia de usuraio,0.0,24-12-2019,2.0,83
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Yunier,True,5,Muy bueno. Me encantó el teléfono... Es lo do trabaja muy bien lo recomiendo...,0.0,17-12-2019,2.0,79
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Allan Ric Renon,True,5,👍🏻. 👍🏻,0.0,19-11-2019,2.0,6
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Darvin Giron,True,5,El mejor teléfono con Android One que pueda existir!!. Lamentablemente no cuenta con NFC.,0.0,18-12-2019,2.0,89
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Afanasiy,True,5,"OMG. This is an amazing phone, this can be compared to phones that cost $1,000.",0.0,24-12-2019,2.0,79
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,jorge r.,True,5,Great phone.. It has a radio app that I have not seen in a smartphone.,0.0,10-12-2019,2.0,70
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Deybis Natan Yhanes,True,5,Bueno. Era lo que esperaba,0.0,29-11-2019,2.0,26
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,User,True,5,Great Value. Great phone. Awesome camera.,0.0,12-12-2019,2.0,41
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Lucas Otero s,True,5,Excelente. Muy buen teléfono a bajo costo.,0.0,23-12-2019,2.0,42
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Suyash Patil,True,5,Perfect. Great Product!,0.0,18-11-2019,2.0,23
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,eera1810,True,5,Excelente. Excelente en calidad precio,0.0,24-12-2019,2.0,38
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Victor Higuera,True,5,MI A3. Good product as described.,0.0,04-12-2019,2.0,33
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,romer lopez,True,5,Todo bien. Todo bien,0.0,05-12-2019,2.0,20
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Yoshiyuki Nishimura,True,5,Perfect. Good cost performance.,0.0,06-12-2019,2.0,31
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Sujiv Shrestha,True,4,Nice. nice,0.0,09-11-2019,2.0,10
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,TheGnz,False,5,"Very good.... A great phone. It's been a matter of debate the 720 screen but I can perfectly read all my ebooks without complains! And so a couple of friends who also purchased the Mi A3. The AMOLED and the screen resolution is great for battery life too. If you put a glass protector, you will notice that sometimes the fingerprint sensor has a hard time reading it. Be patient... For me the size is perfect. Not as big as the new Samsungs that are more phablets than phones nowadays.",9.0,14-09-2019,11.0,485
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Joel J John,False,1,"Stopped working after a week. I am disappointed. I received th phone and it worked great for a week. One day, the battery was low and when I came back to put it to charge the screen was black so I decided to turn it off to charge it. It never came back on. It did not respond to any of the hard resets. I left it to charge overnight hoping it would come back on. It never did. I really like the phone but I am scared to purchase one like it ever again. It is the first time I am trying Xiaomi and I fear I may never try it again, not even in another model.",4.0,22-09-2019,6.0,556
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Lizeth Marina,False,5,"love it!. I like all the phone, is nice and more of what I need, what is super nice is fast, a lot of storage, good looking and cheap dont really like the adapter, I would prefer a normal US adapter, but is not something to die about, the important one is the cell phone include everyting in the photo, I prepare myself and bought a few cases and glass just in case, and the cellphone includes one case thats great",1.0,04-12-2019,3.0,414
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,daniel,False,3,"No trae audífonos. No trae audífonos , uno espera que por ese precio un celular ya debe traer Audífonos como mínimo",1.0,10-09-2019,3.0,115
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Daniel Garcia,False,5,"Perfecto. Exactamente lo que pedí me llegó. Justo en el tiempo estipulado sin ningún retraso. Me encantó el celular, es bellísimo. Tiene una de las mejores cámaras, y el vendedor es muy efectivo. GRACIAS.",0.0,22-11-2019,2.0,204
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,RICHARD GARCIA,False,5,Excelente. Para regalar a mi hija,0.0,14-11-2019,2.0,33
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Chris,True,3,"Good value but not perfect. I'm a big Xiaomi fan and I wanted to like this but had to return it for a few reasons. #1. The EIS (electronic image stabilization) for video implemented in the software is basically non-functional in any of the resolutions in the Xiaomi camera. It may have just been me but it just didn't work unlike with my Redmi Note 7. This was the deal breaker defect that made me send the phone back. #2. The screen resolution though AMOLED is 720p. The color temperature is non-adjustable and it's very warm. When you can take pictures and video in 1080p and 4k it doesn't make sense to view them in 720p. Not to mention the screen in grainy; as one reviewer said somewhere, it's as f you can see the individual pixels. #3. Android One isn't all that. Think you'll like stock Android? Get ready to give up all of the little enhancements that the vendor adds to Android that makes it so entertaining and handy. The plus side! #1. The processor, the battery life, memory, and camera are all excellent as well as the build quality of the phone itself. #2. This phone is able to work easily with the Google Camera app that was modified for it (See XDA Developers for more info on GCam). This phone with the Pixel's portrait mode and night sight is a dream come true. Pixel features at Xiaomi prices. Overall, a phone with good bones but an ugly screen and a video recording software glitch. This is a rare misstep for Xiaomi but it's still a good value.",22.0,23-09-2019,27.0,1468
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Ben M.,True,5,"Super value for money. I have been impressed with this phone. It costs a fraction of the amount of the established brands and works really well. I am still getting around to configuring some of the finer points on the Android version installed. The only gripe is that the screen does not appear as bright as I expect in bright sunlight but that may just be my setup. I really like the crisp screen and camera, and the big 128GB memory! And the speed. Watching Netflix on the phone is super smooth and clear. The remote blaster is really convenient too. I bought two of these phones (one for my daughter) and she is also impressed. I did not look carefully at the specs and assumed that the protective case I was buying would fit. It didn't because the A3 and A3 Lite are different sizes. Overall this is a lovely phone which I can recommend. Make sure you buy the screen protectors too. I managed to scratch mine by the end of the day. I worry about large screen phones because they don't take kindly to bending. Obviously.",2.0,18-11-2019,4.0,1023
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,expatBrit,True,5,"A lot of phone for the price.. I purchased this smartphone for my wife because she never has enough memory, 128GB storage plus SD card storage should be enough even for her. It's a nice premium looking phone at a budget price. One handed operation is easy because of the screen width. Absolutely no bloatware is awesome because it runs on vanilla Android, it's almost as if they were still making Nexus devices.",1.0,16-11-2019,3.0,411
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Diana,True,5,"Genial. Me encanta mi telefono, la cámara es de excelente resolución, lo único malo es la huella digital en la parte frontal no siempre reconoce la huella y se femora, hay que acostumbrase a eso",1.0,07-12-2019,3.0,194
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,YM,True,4,"Prefiero línea Redmi sobre la línea MI. La falta de dual aplicaciones es punto negativo y la complejidad para tener la opción Propietario e Invitado, es otro punto negativo. Debería ser más sencillo.",0.0,22-12-2019,2.0,199
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Amazon Customer,True,5,"Elegante y aguantador.. Todo me gustó, el diseño, el tacto, algo resbaladizo , pero muy aguantador, ya se me cayó 2 veces y ningún rasguño. excelente .",1.0,07-12-2019,3.0,151
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,John B.,True,4,Best bang for the buck.. Excellent phone for the money. A lot of features and storage compared to the competition. Would recommend installing Google camera though as it is far superior to Xioami stock camera. Android One phone so all updated are guaranteed for at least 2 software cycles.,0.0,12-12-2019,2.0,288
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Juan Pinto,True,5,Great phone. Great phone,0.0,14-12-2019,2.0,24
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Lilit baytaryan,True,5,Goood. Everything is good,0.0,18-11-2019,2.0,25
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Cliente de Kindle,True,5,"Genial compra. Excelente me llegó en 2 días, es increíble, muchas gracias",0.0,17-10-2019,2.0,73
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,gcr,True,5,"great value for the price. Similar performance as last year's iPhone, but cost MUCH less than one thousand dollar.",0.0,17-12-2019,2.0,114
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Anilkumar G,True,5,Auto call recording. It’s has auto voice call recording facility,0.0,16-12-2019,2.0,64
"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",Xiaomi,Nadav Har'El,False,5,"A worthy successor to the great line of Android One phones. I got the Xiaomi A3 as a successor for a Xiaomi A1. The A1 was a fantastic phone for its price (a third of ""flagship"" phones from other companies) and the A3 is a worthy successor. The A3 improves on the A1 in several areas such as bigger storage (128 GB), better cameras (especially the selfie camera), bigger battery (4000 mAh) and faster charging (18W). It also has some more arguable changes like a OLED display instead of LCD (the jury is still out on which is better - each has different strengths) with a lower resolution (I was worried about the resolution, but in reality the resolution is good enough), fingerprint sensor in the front (I really loved the one on the back which was super-quick, but the one in the front is ok too...), and the glass instead of metal in the back. Thank god that after the wrong turn with the A2, Xioami kept the separate earphone jack in the A3 (although they moved it to the top of the phone). If you're getting this phone for your kids (which I wholeheartedly recommend), they'll love the stylish new look of this phone compared to the ""older"" design of the A1 - plus it has all those cool features the kids love to compare (your phone only has two cameras in the back? my A3 has three! I have 128 GB storage! your phone has those ugly bezels, mine doesn't!). One thing you should be aware of before buying this phone is the real story of its size. Xiaomi calls this a 6.1"" phone, which sounds significantly bigger than the A1's 5.5"". But it is NOT bigger. In fact, it is a smaller phone - it is narrower. Also its viewable screen area is smaller! The viewable screen is taller (without making the phone taller, because the bezels are gone) but it is narrower, resulting in a longer diagonal (this 6.1"" number) but a bit smaller screen area. There's nothing wrong with the bit-longer-but-bit-narrower screen but don't buy this phone expecting it's even bigger than the A1 - it is not. For better (easier to hold in one hand!) and for worse (if you were looking for a huge screen).",1.0,30-11-2019,3.0,2083
